name	length	score	pvalue
NODE_381_length_1275_cov_3.166393	1275	0.603797987482281	0.109738111372424
NODE_382_length_1273_cov_58.503284	1273	0.740573718804081	0.0627017977438514
NODE_385_length_1267_cov_3.526403	1267	0.434243966860041	0.188384422210707
NODE_387_length_1262_cov_3.921292	1262	0.163872858214792	0.430940327659744
NODE_389_length_1260_cov_2.195021	1260	0.836497194478771	0.0336827839119863
NODE_390_length_1259_cov_6.050664	1259	0.956781324383947	0.00482321521106549
NODE_391_length_1259_cov_4.812292	1259	0.990790197451542	0.000438474110096863
NODE_392_length_1257_cov_2.304493	1257	0.872970293602469	0.0234782955315502
NODE_393_length_1256_cov_3.895920	1256	0.492861461405664	0.159285685813369
NODE_394_length_1253_cov_2.842237	1253	0.013175289181691	0.879579064854307
NODE_396_length_1251_cov_6.467391	1251	0.420430604736016	0.196595846454339
NODE_397_length_1246_cov_3.381192	1246	0.109530341988508	0.521226133056962
NODE_398_length_1245_cov_6.099160	1245	0.897295980015409	0.0175788256866106
NODE_399_length_1241_cov_3.075042	1241	0.971254741913472	0.00247139952963686
NODE_400_length_1239_cov_2.602196	1239	0.905590346015106	0.0154661777015984
NODE_402_length_1229_cov_2.644804	1229	0.796720453883978	0.0443656076852553
NODE_403_length_1228_cov_2.634271	1228	0.381945591214868	0.219396500179376
NODE_404_length_1224_cov_3.066724	1224	0.513214708095495	0.149718977956711
NODE_406_length_1219_cov_2.731959	1219	0.57688247971597	0.12177621875872
NODE_408_length_1217_cov_5.117900	1217	0.124291294346577	0.494399489775581
NODE_409_length_1215_cov_2.757759	1215	0.756793727115534	0.0570414955953283
NODE_411_length_1211_cov_3.942042	1211	0.316397435753677	0.266432813807948
NODE_412_length_1207_cov_2.715278	1207	0.0136582119749141	0.875752381711643
NODE_413_length_1200_cov_2.166812	1200	0.146452833109032	0.456331964762626
NODE_414_length_1197_cov_3.463222	1197	0.634302143488715	0.097062223462351
NODE_416_length_1192_cov_4.888303	1192	0.208132889181027	0.370590345597321
NODE_417_length_1184_cov_2.210806	1184	0.556643737918897	0.130545700960657
NODE_418_length_1182_cov_2.407276	1182	0.946020375512513	0.00661697293418902
NODE_419_length_1179_cov_3.643238	1179	0.25654169442409	0.319249013433252
NODE_421_length_1170_cov_4.205381	1170	0.68759196062604	0.0782875592936581
NODE_422_length_1166_cov_5.311431	1166	0.138374723155823	0.468808546259019
NODE_423_length_1165_cov_2.595495	1165	0.463331376873468	0.172958105791844
NODE_424_length_1163_cov_2.261733	1163	0.365630224994917	0.229959740104437
NODE_425_length_1162_cov_11.938573	1162	0.610891294556151	0.107266711842787
NODE_426_length_1162_cov_7.773261	1162	0.358552399273535	0.234743094032766
NODE_428_length_1152_cov_2.498633	1152	0.0401535805392046	0.726272571451349
NODE_430_length_1147_cov_3.442308	1147	0.717640480886985	0.0694782158089847
NODE_433_length_1144_cov_2.785124	1144	0.916505074510608	0.013194084585642
NODE_435_length_1141_cov_2.525783	1141	0.217521354233027	0.359030573603859
NODE_436_length_1140_cov_2.016590	1140	0.513255267164349	0.149679116673975
NODE_437_length_1136_cov_15.830712	1136	0.724812223578884	0.0676047355203891
NODE_438_length_1136_cov_2.011101	1136	0.805388148530691	0.0422529597002432
NODE_439_length_1135_cov_3.588889	1135	0.284360198025072	0.293379040937537
NODE_441_length_1130_cov_2.014884	1130	0.35271149772086	0.238689361023638
NODE_443_length_1128_cov_2.868593	1128	0.767329804083771	0.0536134252800255
NODE_445_length_1127_cov_2.438433	1127	0.939924239578998	0.00781281141627138
NODE_446_length_1123_cov_14.939139	1123	0.880314116155983	0.0216048152429545
NODE_447_length_1123_cov_2.576779	1123	0.893265790175859	0.0184956351895404
NODE_449_length_1117_cov_2.849341	1117	0.146198258915885	0.456730577589987
NODE_450_length_1109_cov_3.701139	1109	0.701422879223249	0.0738629569099534
NODE_452_length_1097_cov_2.415547	1097	0.625850066867364	0.100490293777654
NODE_454_length_1096_cov_3.538905	1096	0.575769483796522	0.122095109020608
NODE_456_length_1094_cov_5.718961	1094	0.916382714005066	0.013194084585642
NODE_457_length_1093_cov_5.492293	1093	0.782646691448384	0.0488300713516961
NODE_458_length_1090_cov_13.150725	1090	0.608855826562058	0.108183521345717
NODE_459_length_1088_cov_2.659245	1088	0.750978938568529	0.0589946984493961
NODE_461_length_1077_cov_2.832681	1077	0.526883807744287	0.143540479132618
NODE_462_length_1072_cov_3.762045	1072	0.311769814593903	0.269900745405987
NODE_464_length_1066_cov_2.150346	1066	0.82812570723914	0.0357157093315263
NODE_465_length_1065_cov_19.698020	1065	0.0328097921175873	0.762267309762028
NODE_466_length_1063_cov_3.620040	1063	0.296814630228063	0.282417188185116
NODE_467_length_1061_cov_2.544732	1061	0.525125303547344	0.144497149918284
NODE_469_length_1053_cov_11.507014	1053	0.32998350424357	0.255391238490055
NODE_470_length_1052_cov_3.099298	1052	0.797123667662463	0.0443257464025192
NODE_471_length_1051_cov_6.322289	1051	0.94380780834085	0.00701558576154981
NODE_473_length_1048_cov_10.793555	1048	0.936503412449599	0.0086897596364651
NODE_474_length_1047_cov_3.848790	1047	0.990350649723335	0.000597919241041177
NODE_476_length_1043_cov_3.045547	1043	0.96615414100635	0.00334834774983059
NODE_477_length_1043_cov_2.675101	1043	0.298890369742106	0.28054370789652
NODE_478_length_1042_cov_3.126646	1042	0.0543513932366731	0.670426914338103
NODE_479_length_1039_cov_2.867886	1039	0.298545259790022	0.280822736875673
NODE_481_length_1031_cov_2.011270	1031	0.184695563886451	0.400805197911269
NODE_482_length_1029_cov_3.020534	1029	0.713299481564041	0.0709132219874836
NODE_483_length_1028_cov_4.587873	1028	0.952797027038905	0.00558057958305098
NODE_484_length_1027_cov_2.834362	1027	0.0611705604921249	0.646948618806553
NODE_486_length_1025_cov_3.424742	1025	0.879257369469475	0.0218838442221071
NODE_487_length_1020_cov_2.130570	1020	0.799144080071384	0.0435285207477977
NODE_488_length_1018_cov_2.309450	1018	0.620322060215732	0.103280583569179
NODE_489_length_1013_cov_4.263048	1013	0.743656219575961	0.061505959261769
NODE_490_length_1011_cov_2.080544	1011	0.0429663801124879	0.713795989954957
NODE_494_length_1008_cov_5.437566	1008	0.473899974617358	0.167776139036154
NODE_495_length_1006_cov_2.733964	1006	0.743607254284339	0.061505959261769
NODE_496_length_1006_cov_2.173502	1006	0.493439630224259	0.159046518116953
NODE_497_length_1005_cov_2.523158	1005	0.7771571385617	0.0506636903575557
NODE_498_length_1004_cov_2.265543	1004	0.0832025032719314	0.581655837684857
NODE_499_length_1002_cov_2.273495	1002	0.917955924084681	0.0129947781719616
NODE_1_length_102777_cov_359.810664	102777	0.93458301858233	0.00933786078098472
NODE_2_length_71084_cov_23.050430	71084	0.960483318646857	0.00642735871937909
NODE_3_length_61392_cov_40.446500	61392	0.778646876476161	0.032258064516129
NODE_4_length_58582_cov_141.350402	58582	0.893791034202153	0.0140674266310939
NODE_5_length_43800_cov_34.397234	43800	0.459698883478809	0.100776133883095
NODE_6_length_43260_cov_61.280893	43260	0.851379506930684	0.0209798690274072
NODE_7_length_42561_cov_31.186891	42561	0.910255984602496	0.0124909046810575
NODE_8_length_36191_cov_57.893264	36191	0.916222970416116	0.0117632791656561
NODE_9_length_35656_cov_42.110503	35656	0.563146468759792	0.0738539898132428
NODE_11_length_29655_cov_31.194155	29655	0.982169014330024	0.0033955857385399
NODE_12_length_29613_cov_70.897118	29613	0.28071267161163	0.173538685423236
NODE_13_length_28963_cov_9.025979	28963	0.237924919507935	0.195367450885278
NODE_14_length_28489_cov_14.290497	28489	0.985881569669918	0.00278923114237206
NODE_16_length_25282_cov_63.923851	25282	0.759821957336687	0.0351685665777347
NODE_17_length_24003_cov_7.179013	24003	0.845239577433174	0.0220713073005093
NODE_18_length_20862_cov_30.546018	20862	0.990850224754475	0.00206160562697065
NODE_19_length_20505_cov_9.766406	20505	0.965725066206903	0.00557846228474412
NODE_20_length_20331_cov_19.972529	20331	0.962956689570266	0.00569973320397769
NODE_21_length_18979_cov_18.849662	18979	0.957071180309445	0.00654862963861266
NODE_22_length_18565_cov_55.667153	18565	0.631213305994973	0.0596652922629154
NODE_23_length_17576_cov_20.687232	17576	0.981153861472901	0.00351685665777347
NODE_24_length_17123_cov_9.349484	17123	0.990882885726407	0.00206160562697065
NODE_25_length_17107_cov_37.234225	17107	0.200237609627154	0.223866116905166
NODE_26_length_16679_cov_48.692794	16679	0.635778054590259	0.0586951249090468
NODE_28_length_15803_cov_18.465456	15803	0.957661198449166	0.00654862963861266
NODE_29_length_15324_cov_26.009627	15324	0.975474571670015	0.00400194033470774
NODE_30_length_12983_cov_44.839728	12983	0.7550109822329	0.0360174630123696
NODE_31_length_12320_cov_11.074195	12320	0.98162662928024	0.0033955857385399
NODE_32_length_11027_cov_14.105724	11027	0.281295043359524	0.173417414504002
NODE_33_length_10791_cov_17.953614	10791	0.981381423754416	0.0033955857385399
NODE_34_length_10625_cov_9.636045	10625	0.281092035327532	0.173417414504002
NODE_35_length_9829_cov_6.842848	9829	0.537501250716517	0.079674993936454
NODE_36_length_9099_cov_22.110128	9099	0.95252784392555	0.0067911714770798
NODE_37_length_8908_cov_31.610640	8908	0.950942396199803	0.0071549842347805
NODE_38_length_8530_cov_6.222655	8530	0.887633795867481	0.0149163230657288
NODE_39_length_8302_cov_12.239360	8302	0.984589900543332	0.00315304390007276
NODE_40_length_8256_cov_29.344226	8256	0.908376528296883	0.0126121756002911
NODE_41_length_8170_cov_33.700185	8170	0.875274475081213	0.0170991996119331
NODE_42_length_7993_cov_6.053288	7993	0.890782583873547	0.0147950521464953
NODE_43_length_7863_cov_10.450435	7863	0.931881237425048	0.00945913170021829
NODE_44_length_7272_cov_17.975475	7272	0.915742480302514	0.0117632791656561
NODE_45_length_7096_cov_6.566255	7096	0.993608570797595	0.00157652195003638
NODE_46_length_6961_cov_7.077903	6961	0.983026435643375	0.0033955857385399
NODE_47_length_6472_cov_4.650148	6472	0.42338686723739	0.111569245694882
NODE_48_length_6422_cov_5.603110	6422	0.990783423349907	0.00206160562697065
NODE_49_length_6332_cov_7.215708	6332	0.834295200553782	0.0237691001697793
NODE_50_length_6245_cov_6.680614	6245	0.561022216754745	0.0745816153286442
NODE_51_length_6178_cov_9.287767	6178	0.88915885967783	0.0147950521464953
NODE_52_length_6136_cov_25.033054	6136	0.259325624506251	0.184210526315789
NODE_53_length_6104_cov_6.342371	6104	0.870647863968675	0.0178268251273345
NODE_54_length_6092_cov_7.011264	6092	0.769213875400823	0.0334707737084647
NODE_55_length_5960_cov_20.092803	5960	0.549048781144509	0.0771283046325491
NODE_56_length_5754_cov_24.117564	5754	0.974481937615142	0.00424448217317487
NODE_57_length_5717_cov_9.975097	5717	0.896033347950741	0.0138248847926267
NODE_58_length_5677_cov_12.369619	5677	0.975089238044847	0.00400194033470774
NODE_59_length_5575_cov_7.386413	5575	0.961260714268228	0.00618481688091196
NODE_60_length_5446_cov_9.730106	5446	0.930847402033138	0.00970167353868542
NODE_61_length_5381_cov_5.921893	5381	0.719798252945578	0.0422022798932816
NODE_62_length_5234_cov_11.262985	5234	0.9954338207281	0.00133398011156925
NODE_63_length_5137_cov_11.834317	5137	0.854848136474718	0.0207373271889401
NODE_64_length_5111_cov_10.572191	5111	0.0821727856077272	0.370603929177783
NODE_65_length_5095_cov_5.860516	5095	0.91979920457386	0.0111569245694882
NODE_66_length_5073_cov_9.411718	5073	0.989093280449186	0.00242541838467136
NODE_67_length_5067_cov_5.099561	5067	0.556784419448705	0.0754305117632792
NODE_68_length_4956_cov_73.009794	4956	0.452650748645311	0.102837739510065
NODE_69_length_4682_cov_7.329587	4682	0.943805193256805	0.00788260975018191
NODE_70_length_4469_cov_6.568872	4469	0.814301112687604	0.0261945185544506
NODE_71_length_4438_cov_6.174082	4438	0.963541976860523	0.00569973320397769
NODE_72_length_4403_cov_11.058648	4403	0.919224978735713	0.0111569245694882
NODE_73_length_4395_cov_9.724194	4395	0.999068027028415	0.000121270919233568
NODE_74_length_4350_cov_15.709197	4350	0.819318575520425	0.0253456221198157
NODE_75_length_4308_cov_54.014813	4308	0.284313846098223	0.17062818336163
NODE_76_length_4117_cov_9.164205	4117	0.923797088022423	0.0104292990540868
NODE_77_length_4054_cov_9.466117	4054	0.901213565177862	0.0130972592772253
NODE_78_length_4015_cov_14.328788	4015	0.986275819393654	0.00278923114237206
NODE_79_length_3902_cov_3.323369	3902	0.784154247273484	0.0308028134853262
NODE_80_length_3859_cov_16.621188	3859	0.977529689984421	0.0037593984962406
NODE_81_length_3850_cov_6.986298	3850	0.966099970171064	0.00545719136551055
NODE_82_length_3833_cov_12.836157	3833	0.885687385695257	0.0152801358234295
NODE_83_length_3792_cov_3.687182	3792	0.991195177924414	0.00206160562697065
NODE_84_length_3785_cov_6.289276	3785	0.997388955309796	0.000606354596167839
NODE_85_length_3689_cov_9.967529	3689	0.993353508449263	0.00157652195003638
NODE_86_length_3673_cov_5.047264	3673	0.265848662415333	0.180693669658016
NODE_87_length_3666_cov_6.549155	3666	0.978536999751765	0.0037593984962406
NODE_88_length_3658_cov_70.376631	3658	0.668229392634144	0.0516614115934999
NODE_89_length_3655_cov_6.860278	3655	0.928869237693503	0.0101867572156197
NODE_90_length_3633_cov_46.041364	3633	0.712448852027403	0.043778801843318
NODE_91_length_3624_cov_9.405996	3624	0.585712279787463	0.0691244239631336
NODE_92_length_3522_cov_14.523219	3522	0.997649114626816	0.000485083676934271
NODE_93_length_3448_cov_5.202476	3448	0.786631950148219	0.0306815425660927
NODE_94_length_3430_cov_9.017185	3430	0.944490322202038	0.00788260975018191
NODE_95_length_3409_cov_7.675611	3409	0.974708005361937	0.00424448217317487
NODE_96_length_3338_cov_9.159306	3338	0.987589401962579	0.00278923114237206
NODE_97_length_3326_cov_6.410884	3326	0.293819275269598	0.164564637399952
NODE_98_length_3319_cov_4.813419	3319	0.948702110131477	0.00727625515401407
NODE_99_length_3299_cov_19.602651	3299	0.508830284517294	0.085010914382731
NODE_100_length_3294_cov_6.315221	3294	0.265987782485085	0.180572398738782
NODE_101_length_3291_cov_7.610012	3291	0.883674749463919	0.0157652195003638
NODE_102_length_3265_cov_13.523053	3265	0.819203472999264	0.0255881639582828
NODE_103_length_3238_cov_5.625825	3238	0.139297795688561	0.280742178025709
NODE_104_length_3164_cov_6.282728	3164	0.986398586744791	0.00278923114237206
NODE_105_length_3137_cov_4.071707	3137	0.0587502986730739	0.423720591802086
NODE_106_length_3054_cov_4.945982	3054	0.999548455064812	0
NODE_107_length_3039_cov_4.478887	3039	0.121205177716047	0.303056027164686
NODE_108_length_2984_cov_16.199385	2984	0.980235507063925	0.00119583848208235
NODE_109_length_2970_cov_4.313208	2970	0.72540862773316	0.0675250129549169
NODE_110_length_2929_cov_7.267223	2929	0.939781887468192	0.00785267269900745
NODE_111_length_2927_cov_5.613858	2927	0.812331097949467	0.0402598955634392
NODE_112_length_2884_cov_9.238247	2884	0.166381482028173	0.426794754255192
NODE_113_length_2815_cov_9.725362	2815	0.969089727317968	0.00267070594331726
NODE_114_length_2793_cov_6.096421	2793	0.757079484880661	0.05692191174712
NODE_115_length_2783_cov_14.576246	2783	0.816103238370139	0.039103918364093
NODE_116_length_2764_cov_19.260244	2764	0.579259404601952	0.120779686690318
NODE_117_length_2739_cov_4.888972	2739	0.845396726754006	0.0313309682305577
NODE_118_length_2735_cov_6.125746	2735	0.930268685733476	0.0100051819667557
NODE_119_length_2733_cov_2.796863	2733	0.318234840448216	0.265037668912186
NODE_120_length_2722_cov_7.615298	2722	0.951873889063119	0.00570016343125922
NODE_121_length_2719_cov_7.209084	2719	0.621515226726824	0.10276238689361
NODE_122_length_2707_cov_4.929864	2707	0.878362653271384	0.0220831506357875
NODE_123_length_2704_cov_4.093620	2704	0.783441641967171	0.0485909036552796
NODE_124_length_2697_cov_5.461393	2697	0.863835313976548	0.0261091401921314
NODE_125_length_2697_cov_4.894398	2697	0.912157984585791	0.01423047793678
NODE_126_length_2692_cov_4.215776	2692	0.406420173733568	0.204129628891458
NODE_127_length_2681_cov_13.006093	2681	0.983451216972843	0.000996532068401961
NODE_128_length_2633_cov_5.218774	2633	0.83962919585838	0.0329254195400008
NODE_129_length_2622_cov_6.396182	2622	0.686030521640443	0.0786463108382828
NODE_130_length_2591_cov_7.613565	2591	0.89779935509101	0.0173795192729302
NODE_131_length_2578_cov_11.674197	2578	0.660160643031821	0.0879339897157891
NODE_132_length_2571_cov_8.138712	2571	0.810212974852336	0.0408976760872165
NODE_133_length_2565_cov_7.039044	2565	0.94735727501454	0.00645752780324471
NODE_134_length_2536_cov_10.562273	2536	0.938921357172337	0.00797225654721569
NODE_135_length_2533_cov_40.304681	2533	0.717841388352988	0.0694782158089847
NODE_136_length_2527_cov_5.388350	2527	0.740782179594734	0.0625423526129071
NODE_137_length_2522_cov_5.841508	2522	0.946299394190571	0.00661697293418902
NODE_138_length_2503_cov_8.106209	2503	0.929752205944647	0.0100849045322278
NODE_139_length_2499_cov_17.297463	2499	0.872528787509258	0.0235580180970224
NODE_140_length_2496_cov_24.686194	2496	0.764461034885894	0.0544106509347471
NODE_141_length_2490_cov_33.745791	2490	0.298391231569666	0.280982182006617
NODE_142_length_2489_cov_8.644618	2489	0.746080099387826	0.0605094271933671
NODE_143_length_2442_cov_11.668622	2442	0.352094202074496	0.239008251285526
NODE_144_length_2440_cov_3.709853	2440	0.469174548112384	0.170008370869375
NODE_145_length_2439_cov_5.669883	2439	0.97732207900042	0.00175389644038745
NODE_147_length_2337_cov_5.458808	2337	0.910255289129096	0.0143899230677243
NODE_148_length_2332_cov_4.168204	2332	0.0842976960758705	0.579104715589748
NODE_149_length_2325_cov_4.424229	2325	0.492324221770309	0.15948499222705
NODE_150_length_2288_cov_2.198836	2288	0.797371751862623	0.0442460238370471
NODE_151_length_2283_cov_7.953321	2283	0.879725297405309	0.0217642603738988
NODE_152_length_2282_cov_3.064212	2282	0.963288995844788	0.00386654442539961
NODE_153_length_2269_cov_5.294038	2269	0.139431042124094	0.466895204687687
NODE_154_length_2264_cov_7.118153	2264	0.927872556724567	0.0104835173595886
NODE_155_length_2251_cov_5.704007	2251	0.91999182087344	0.0123569976481843
NODE_156_length_2234_cov_4.782928	2234	0.55475866047231	0.130984175070754
NODE_157_length_2224_cov_14.804057	2224	0.97641214427994	0.00183361900585961
NODE_158_length_2187_cov_2.734522	2187	0.91664044365083	0.0131542233029059
NODE_159_length_2180_cov_7.482353	2180	0.779426158052169	0.0499063259855702
NODE_160_length_2151_cov_9.664599	2151	0.735770206935996	0.0644158329015028
NODE_161_length_2129_cov_11.242044	2129	0.048940689838353	0.689759636465101
NODE_162_length_2117_cov_5.448109	2117	0.990780764208168	0.000478335392832941
NODE_163_length_2095_cov_4.270098	2095	0.640855157943378	0.0945908239327142
NODE_164_length_2085_cov_6.016256	2085	0.971270988201539	0.00247139952963686
NODE_165_length_2065_cov_13.912438	2065	0.795316324665994	0.0450033882090326
NODE_166_length_2064_cov_10.384769	2064	0.661224819758797	0.0876948220193726
NODE_167_length_2063_cov_3.726096	2063	0.614581270510801	0.105831705664288
NODE_168_length_2053_cov_9.041041	2053	0.951850480579383	0.00570016343125922
NODE_169_length_2036_cov_5.653205	2036	0.961775015682247	0.00410571212181608
NODE_170_length_2021_cov_2.641913	2021	0.385016028811244	0.217004823215211
NODE_171_length_2010_cov_4.431202	2010	0.885634413101076	0.0202096703471918
NODE_172_length_2002_cov_11.265023	2002	0.917516094833794	0.0130745007374337
NODE_173_length_2000_cov_3.725964	2000	0.485356962625313	0.162355004584048
NODE_174_length_1991_cov_4.647211	1991	0.933699374546157	0.00932754016024236
NODE_175_length_1987_cov_5.590580	1987	0.836439872321647	0.0338023677601945
NODE_176_length_1978_cov_4.982319	1978	0.148261664687027	0.453701120102045
NODE_177_length_1977_cov_10.814776	1977	0.888957276480857	0.0194523059752063
NODE_178_length_1968_cov_5.602196	1968	0.53936715909632	0.137082951329374
NODE_179_length_1956_cov_24.990005	1956	0.117547212453663	0.506038984334516
NODE_180_length_1944_cov_3.190577	1944	0.74714526428847	0.0602303982142145
NODE_181_length_1935_cov_2.876596	1935	0.569816062794734	0.124725953681189
NODE_182_length_1922_cov_7.255490	1922	0.978560121302515	0.00151472874397098
NODE_183_length_1922_cov_3.780396	1922	0.962771348857965	0.00406585083908
NODE_184_length_1910_cov_3.061995	1910	0.447928302300393	0.181209391318213
NODE_185_length_1906_cov_5.385197	1906	0.421678919132338	0.196117511061506
NODE_186_length_1904_cov_4.657112	1904	0.379334922992552	0.220951090206083
NODE_187_length_1896_cov_4.322108	1896	0.713367020126479	0.0709132219874836
NODE_188_length_1886_cov_4.583834	1886	0.521943000407048	0.145732849683103
NODE_189_length_1866_cov_3.836554	1866	0.834622953370721	0.0342807031530275
NODE_190_length_1865_cov_3.153039	1865	0.873289951346794	0.0233188504006059
NODE_191_length_1863_cov_7.429757	1863	0.84019465998477	0.0327659744090565
NODE_192_length_1858_cov_4.195230	1858	0.581684718242157	0.119424403077291
NODE_193_length_1853_cov_3.715795	1853	0.475439462638432	0.166978913381433
NODE_194_length_1845_cov_3.979330	1845	0.932653655947574	0.00952684657392275
NODE_195_length_1837_cov_3.297419	1837	0.80359505924352	0.0426117112448679
NODE_196_length_1819_cov_2.983560	1819	0.162528341426305	0.432694224100132
NODE_197_length_1810_cov_5.833048	1810	0.613178493717683	0.106429624905329
NODE_198_length_1793_cov_7.069045	1793	0.980270939829832	0.00119583848208235
NODE_199_length_1790_cov_4.338329	1790	0.161010143140418	0.435165623629768
NODE_200_length_1785_cov_13.977457	1785	0.983329454869519	0.000996532068401961
NODE_201_length_1781_cov_5.435689	1781	0.992993316094566	0.000159445130944314
NODE_202_length_1776_cov_12.122603	1776	0.816758942820165	0.0389843345158847
NODE_203_length_1769_cov_5.011669	1769	0.919664928518067	0.0124367202136565
NODE_204_length_1765_cov_10.050292	1765	0.697224226113865	0.0746601825646749
NODE_205_length_1765_cov_4.623977	1765	0.912438742801312	0.0141906166540439
NODE_206_length_1760_cov_3.435777	1760	0.76810565242879	0.053374257583609
NODE_207_length_1759_cov_11.289319	1759	0.74084561439718	0.0625423526129071
NODE_208_length_1757_cov_5.226792	1757	0.811559009889942	0.0405787858253279
NODE_209_length_1744_cov_5.727057	1744	0.973524640999375	0.00215250926774824
NODE_210_length_1738_cov_5.001188	1738	0.724731641716902	0.0676844580858612
NODE_211_length_1731_cov_4.713007	1731	0.94325652121046	0.00713516960975804
NODE_212_length_1725_cov_11.571856	1725	0.865325123434506	0.0257105273647706
NODE_213_length_1717_cov_4.639591	1717	0.950844548631839	0.00589946984493961
NODE_214_length_1707_cov_9.146489	1707	0.535939135518525	0.138557818790609
NODE_215_length_1702_cov_3.145112	1702	0.449217458196866	0.180651333359908
NODE_216_length_1697_cov_5.500609	1697	0.699077546179544	0.0742615697373142
NODE_217_length_1696_cov_3.307130	1696	0.861722416144203	0.0268266432813808
NODE_218_length_1653_cov_3.164581	1653	0.232543290160567	0.343245505640371
NODE_219_length_1652_cov_9.525986	1652	0.0868049621290815	0.572607326503767
NODE_221_length_1641_cov_5.105927	1641	0.657529977930835	0.0887710766532467
NODE_222_length_1627_cov_11.267812	1627	0.971306939470142	0.00247139952963686
NODE_223_length_1620_cov_2.927157	1620	0.924015572980973	0.0112807430143102
NODE_224_length_1606_cov_2.833656	1606	0.0578707770422477	0.657471997448878
NODE_225_length_1600_cov_12.625890	1600	0.352496710023624	0.238888667437318
NODE_226_length_1597_cov_3.733463	1597	0.514411039091183	0.149360226412086
NODE_227_length_1597_cov_3.359274	1597	0.834180017952568	0.0344401482839718
NODE_228_length_1594_cov_2.890188	1594	0.775331940265223	0.0511818870331247
NODE_229_length_1591_cov_44.723307	1591	0.627095593791973	0.0998525132538765
NODE_230_length_1585_cov_8.080392	1585	0.408947775419053	0.202575038864751
NODE_231_length_1577_cov_4.852825	1577	0.677661155193074	0.0817156296089608
NODE_232_length_1572_cov_8.088332	1572	0.942364995388236	0.00725475345796628
NODE_233_length_1561_cov_2.057105	1561	0.274449876009413	0.301949216725794
NODE_234_length_1558_cov_3.236194	1558	0.840190862311678	0.0327659744090565
NODE_236_length_1538_cov_9.527310	1538	0.80090948337892	0.043209630485909
NODE_237_length_1534_cov_5.521974	1534	0.355211729377965	0.236815880735042
NODE_238_length_1532_cov_7.038592	1532	0.693526164372261	0.0759357436122294
NODE_239_length_1518_cov_3.239918	1518	0.913444315215079	0.0138717263921553
NODE_240_length_1515_cov_5.314384	1515	0.689758225872991	0.0774903336389365
NODE_241_length_1514_cov_2.847841	1514	0.341137720651089	0.24710009168095
NODE_242_length_1512_cov_6.145504	1512	0.431064118636445	0.190098457368358
NODE_243_length_1511_cov_4.007555	1511	0.115506512178046	0.510224419021804
NODE_244_length_1511_cov_3.900412	1511	0.101359306613782	0.538366484633475
NODE_245_length_1510_cov_10.886598	1510	0.0602680006951316	0.650097660142703
NODE_246_length_1507_cov_11.351928	1507	0.758147102013603	0.056403715071551
NODE_247_length_1501_cov_8.952974	1501	0.557890290293159	0.129708614023199
NODE_248_length_1497_cov_3.656727	1497	0.961222382864489	0.00414557340455216
NODE_249_length_1495_cov_37.545139	1495	0.910222816212675	0.0144297843504604
NODE_250_length_1495_cov_4.254861	1495	0.757096338654458	0.0568820504643839
NODE_251_length_1490_cov_2.919861	1490	0.580056124285167	0.120341212580221
NODE_252_length_1490_cov_2.665505	1490	0.493074277481756	0.159126240682425
NODE_253_length_1484_cov_8.032190	1484	0.412446859814089	0.200861003707099
NODE_254_length_1479_cov_2.433989	1479	0.413895527955398	0.200223223183322
NODE_255_length_1467_cov_5.773371	1467	0.948877941454898	0.00621836010682824
NODE_256_length_1458_cov_4.837491	1458	0.960609186862454	0.00418543468728824
NODE_257_length_1447_cov_3.712644	1447	0.247509486069108	0.328456969745286
NODE_258_length_1447_cov_3.497126	1447	0.906952774655597	0.0150277035915016
NODE_259_length_1445_cov_6.072662	1445	0.395450669581515	0.210945908239327
NODE_260_length_1428_cov_3.144210	1428	0.598746742960692	0.112209510902061
NODE_261_length_1416_cov_2.764879	1416	0.202940848193244	0.377047873400566
NODE_262_length_1416_cov_2.606172	1416	0.845325486046479	0.0313309682305577
NODE_263_length_1414_cov_5.376748	1414	0.954497523769133	0.00522182803842628
NODE_264_length_1399_cov_9.832589	1399	0.452558250314471	0.178977159484992
NODE_265_length_1393_cov_9.847534	1393	0.513407411405856	0.149679116673975
NODE_266_length_1386_cov_4.305785	1386	0.90776493189426	0.0149479810260294
NODE_267_length_1377_cov_6.147504	1377	0.245726681421872	0.330290588751146
NODE_268_length_1374_cov_8.137225	1374	0.355906469741692	0.236417267907681
NODE_269_length_1374_cov_4.654284	1374	0.0852269854450906	0.576553593494639
NODE_271_length_1370_cov_2.722433	1370	0.678952421199994	0.0811974329333918
NODE_272_length_1362_cov_2.905891	1362	0.83721834562701	0.033523338781042
NODE_273_length_1357_cov_2.778802	1357	0.920834968399841	0.0122772750827122
NODE_274_length_1351_cov_4.589506	1351	0.580356183064	0.120102044883804
NODE_275_length_1345_cov_4.345736	1345	0.363133018829967	0.231992665523977
NODE_276_length_1336_cov_3.698673	1336	0.717916208290757	0.0693984932435126
NODE_277_length_1326_cov_3.999213	1326	0.946313322981814	0.00661697293418902
NODE_278_length_1300_cov_3.573494	1300	0.992321385655122	0.000199306413680392
NODE_279_length_1294_cov_6.332526	1294	0.947885975692693	0.00633794395503647
NODE_280_length_1286_cov_6.513050	1286	0.699563334139263	0.0742217084545781
NODE_281_length_1281_cov_7.221044	1281	0.974953568469857	0.00195320285406784
NODE_282_length_1280_cov_6.791837	1280	0.467981610740479	0.170646151393152
NODE_283_length_1279_cov_3.172386	1279	0.322614428231625	0.261410292183202
